12.5332354,-4.9497777,4.7865071
12.5200692,-5.1480746,4.2581805
12.5064372,-5.3481535,3.7186211
12.4895868,-5.5477179,3.0964375
12.4793350,-5.7467112,2.3180601
12.4590918,-5.9432851,2.3088350
12.3790963,-6.1267674,2.2995728
12.2890506,-6.3074834,2.7132862
12.1969713,-6.4841832,3.0690720
12.0958260,-6.6544301,3.3852638
11.9868666,-6.8219584,3.6721217
11.8747865,-6.9856366,3.4810054
11.7628274,-7.1506273,2.9792281
11.6486916,-7.3128704,2.4162140
11.4962178,-7.4304036,2.4065982
11.3000194,-7.4748014,2.3969439
11.1049655,-7.5190548,2.7956332
10.9098420,-7.5628892,3.1415304
10.7148498,-7.6087375,3.4505678
10.5168233,-7.6285093,3.5938388
10.3169563,-7.6266547,3.8593731
10.1173939,-7.6214376,4.1099544
9.9178874,-7.6114268,4.3442721
9.7186078,-7.5947978,4.5648453
9.5198138,-7.5790140,4.7735930
9.3210334,-7.5639127,4.9720176
9.1222190,-7.5465719,5.1613219
8.9233324,-7.5274270,5.3424872
8.7240894,-7.5088817,5.5163264
8.5256948,-7.4906601,5.6835227
8.3274967,-7.4680636,5.8446565
8.1294544,-7.4417443,6.0002262
7.9311688,-7.4150883,6.1506638
7.7336337,-7.3889978,6.2963465
7.5363393,-7.3588205,6.4376062
7.3392391,-7.3253761,6.5747369
7.1423810,-7.2926563,6.7080004
6.9456801,-7.2596050,6.8376311
6.7484755,-7.2268839,6.9638401
6.5515013,-7.1937906,7.0868182
6.3557081,-7.1555903,7.1697887
6.1601762,-7.1149453,7.2876941
5.9644316,-7.0751889,7.4028003
5.7689291,-7.0353336,7.5152431
5.5732545,-6.9951828,7.6251475
5.3776348,-6.9550275,7.7326287
5.1821549,-6.9148256,7.8377931
4.9865219,-6.8745097,7.5998981
4.7909677,-6.8341593,7.2492538
4.5952533,-6.7937731,6.8870656
4.3997129,-6.7535328,6.5098810
4.2041199,-6.7134469,6.1094424
4.0084368,-6.6734280,5.6927574
3.8128841,-6.6338519,5.2434922
3.6171487,-6.5943870,4.7897082
3.4212760,-6.5518979,4.6296837
3.2309964,-6.4941748,4.6112591
3.0464379,-6.4184596,4.5927605
2.8599866,-6.3460481,4.3716418
2.6784033,-6.2640811,4.1995686
2.5045139,-6.1664723,4.0830507
2.3302914,-6.0682539,3.6928576
2.1622042,-5.9604078,3.2974352
1.9943975,-5.8528678,2.5232385
1.8284478,-5.7430147,2.5131968
1.6989016,-5.5929939,2.5031148
1.5793624,-5.4296503,2.8864586
1.4568151,-5.2738808,3.2219807
1.3362539,-5.1144343,3.5233883
1.2157018,-4.9552653,3.7988276
1.1029385,-4.7906032,4.0536117
0.9972272,-4.6214422,3.8234686
0.8956575,-4.4500652,3.8082524
0.8138727,-4.2677106,3.7929752
0.7365513,-4.0825428,4.0481717
0.6603772,-3.8984275,4.2863393
0.5871955,-3.7127928,4.5101908
0.5159961,-3.5266063,4.7217761
0.4466811,-3.3396265,4.9226902
0.3788514,-3.1520560,5.1142029
0.3120660,-2.9639936,5.2973459
